studio_id,media_id,is_main
102,551,False
73,97888,True
94,87501,True
73,124195,True
73,108522,True
103,156571,True
94,156571,True
4419,156571,True
73,156571,True
13,156571,True
73,146646,True
254,13303,False
11,12069,False
29,12069,False
31,12069,False
11,263,True
29,263,False
31,263,False
467,263,False
11,264,True
6620,264,False
29,264,False
11,265,True
6620,265,False
29,265,False
11,5258,True
29,5258,False
159,5258,False
6620,5258,False
11,19647,True
29,19647,False
159,19647,False
569,19647,True
6620,19647,False
1,20854,True
18,107256,True
169,107256,False
15,971,False
53,971,False
200,971,True
169,971,False
140,971,False
200,3044,True
6444,3044,False
6454,3044,False
10,21830,True
28,21830,True
6101,21830,True
200,21830,False
6665,21830,False
317,21830,False
777,21830,False
719,21830,False
31,21830,False
68,2747,True
68,141984,True
6361,141984,True
247,141984,True
6620,141984,False
65,5834,True
76,5834,False
6361,5834,False
829,5834,False
236,5834,False
6620,5834,False
65,17441,False
65,17443,False
65,17445,False
65,17447,False
65,15875,False
76,15875,False
65,16486,False
76,16486,False
65,17439,True
200,17959,False
18,20500,True
200,7014,False
11,2427,True
150,2427,False
200,2427,False
467,2427,False
150,2428,False
200,2428,True
200,9991,False
140,1520,False
200,1520,True
284,1520,False
200,21187,True
376,21187,False
569,101347,True
6199,101347,False
200,101347,True
376,101347,False
68,5760,True
200,5760,False
169,5760,False
829,5760,False
23,3235,False
200,3235,False
65,9613,False
217,3024,False
68,3024,True
6548,3024,False
68,103709,True
23,1704,False
37,1704,True
467,1704,False
467,1599,False
37,1599,True
6947,1599,False
89,1599,False
164,1599,False
23,1599,False
28,919,True
57,919,False
490,919,False
200,2213,True
200,5249,True
16,5249,False
18,19773,True
68,1572,False
217,1572,False
250,1572,False
68,2565,False
458,18533,False
16,2556,False
200,2556,True
11,2264,False
68,2264,False
250,2264,False
595,2264,False
467,2264,False
200,2264,True
200,6909,False
829,6909,False
200,2214,True
200,4071,False
200,6246,False
200,18669,False
57,1371,False
111,1371,False
200,1371,False
250,1371,False
595,1371,False
200,106571,True
144,106571,False
13,157957,True
11,2997,True
113,2997,False
7206,2997,True
200,2793,False
245,2793,False
11,2999,True
113,2999,False
7206,2999,True
11,2998,True
113,2998,False
7206,2998,True
200,158699,False
200,158700,False
200,1373,False
147,1983,False
200,1983,False
200,4070,False
458,10055,False
200,10055,True
200,1521,True
467,1521,False
18,1337,False
169,1337,False
921,1337,False
112,9493,False
372,9493,False
921,9493,False
23,1556,False
112,1556,True
921,1556,False
6199,110228,True
200,108339,True
11,2429,True
150,2429,False
200,2429,False
467,2429,False
200,4853,False
200,5293,False
68,148745,True
6305,2718,True
7109,2718,False
200,5476,True
6137,99088,True
79,99088,False
6787,99088,False
200,17961,False
68,10342,False
169,10342,False
200,17963,False
866,126871,True
200,126871,False
200,17965,False
200,154121,True
200,18637,False
259,5240,False
259,17933,False
1,97938,True
119,97938,False
17,97938,False
16,97938,False
211,97938,False
6570,97938,False
1,21220,True
1,1735,True
16,1735,False
17,1735,False
50,1735,False
119,1735,False
211,1735,False
717,1735,False
1,20,True
16,20,False
17,20,False
119,20,False
6570,20,False
50,20,False
149,20,False
211,20,False
1,2144,True
119,2144,False
1,162561,True
1,155348,True
1,10659,False
1,8246,True
119,8246,False
245,8246,False
1,936,True
119,936,False
230,936,False
1,7367,False
1,594,False
119,594,False
1,1074,False
1,761,False
1,442,True
17,442,False
119,442,False
230,442,False
717,442,False
1,2248,False
119,2248,False
230,2248,False
717,2248,False
1,13667,True
16,13667,False
17,13667,False
53,13667,False
245,13667,False
230,4134,False
1,2472,True
16,2472,False
17,2472,False
53,2472,False
119,2472,False
230,2472,False
1,12979,False
16,12979,False
119,12979,False
1,6325,True
119,6325,False
245,6325,False
1,19511,False
1,10686,False
1,10589,True
16,10589,False
17,10589,False
53,10589,False
1,4437,True
16,4437,False
17,4437,False
53,4437,False
119,4437,False
230,4437,False
245,4437,False
829,4437,False
1,10075,False
1,16870,True
16,16870,False
11,248,True
6570,248,False
55,248,False
11,642,False
11,981,True
18,3312,True
18,8550,False
18,223,True
102,223,False
169,223,False
18,2520,True
18,893,True
102,893,False
18,8551,False
18,7666,False
467,7666,False
18,7667,False
467,7667,False
18,7157,True
18,7158,True
18,21175,True
102,21175,False
769,21175,False
127,21175,False
169,21175,False
123,21175,False
323,21175,False
18,20778,True
102,20778,False
6444,20778,False
18,102352,True
230,102352,False
18,101302,True
102,101302,False
6444,101302,False
6454,101302,False
18,133898,True
6570,133898,False
7285,133898,False
894,133898,True
6402,133898,False
169,133898,False
6604,133898,False
230,133898,False
18,170083,False
6570,170083,False
18,14837,True
6444,14837,False
102,14837,False
18,20635,True
102,20635,False
18,11359,True
102,11359,False
18,147996,True
18,139062,True
18,139067,True
18,894,True
102,894,False
18,895,True
102,895,False
18,900,True
102,900,False
18,901,True
102,901,False
18,903,True
102,903,False
18,904,True
102,904,False
18,902,True
102,902,False
18,905,True
102,905,False
494,905,False
18,906,True
102,906,False
507,102431,False
18,5152,True
6570,5152,False
18,10017,True
18,984,True
230,984,False
18,6714,True
18,12231,True
18,985,True
102,985,False
18,986,True
102,986,False
18,225,True
102,225,False
18,987,True
102,987,False
18,11659,False
6413,6413,False
18,6413,True
18,18603,False
18,19123,True
169,19123,False
18,15323,False
169,15323,False
18,99302,True
48,16245,False
18,11787,False
18,10033,True
102,10033,False
127,10033,False
169,10033,False
18,17699,False
18,10074,False
43,6941,False
44,113308,True
103,101099,True
44,101099,True
21,512,True
101,512,False
417,512,False
783,512,False
169,2406,False
191,2406,True
169,2225,False
22,2225,True
22,9547,True
22,9548,True
22,9549,True
6301,8176,True
489,10813,False
18,126649,True
18,2490,False
18,143293,True
18,1094,True
18,114761,False
18,1237,False
18,1238,False
18,141902,True
18,154001,True
18,12001,True
18,20835,True
18,2020,False
18,21485,True
18,21230,True
18,102639,True
4,21459,True
53,21459,False
143,21459,False
245,21459,False
166,21459,False
4,21856,True
76,21856,False
53,21856,False
166,21856,False
757,21856,False
245,21856,False
4,100723,True
4,105893,True
6742,105893,False
4,100166,True
245,100166,False
6570,100166,False
4,104276,True
245,104276,False
6570,104276,False
76,104276,False
4,108553,True
245,108553,False
6620,108553,False
76,108553,False
6570,108553,False
53,108553,False
757,108553,False
166,108553,False
4,126661,True
4,117193,True
166,117193,False
53,117193,False
757,117193,False
6570,117193,False
236,117193,False
245,117193,False
4,126659,True
4,142411,True
4,168013,True
4,139630,True
245,139630,False
6570,139630,False
245,163139,False
4,169402,True
7371,161981,True
4,149073,True
4,122349,True
11,98872,True
11,101697,True
18,20548,True
4,130183,True
6742,130183,False
245,130183,False
6437,130183,False
6743,130183,False
4,87486,True
6742,87486,False
6743,87486,False
245,87486,False
6437,87486,False
6746,87486,False
456,113050,True
456,21509,True
456,21825,True
31,16592,False
102,16592,False
456,16592,True
777,16592,False
456,98153,True
456,97672,True
73,105333,True
73,162670,True
245,162670,False
6570,162670,False
245,131518,False
73,131518,True
6570,131518,False
73,142876,True
245,142876,False
6570,142876,False
73,113936,True
569,122807,True
17,122807,False
53,122807,False
102,122807,False
55,122807,False
166,122807,False
6145,109298,True
6421,109298,False
6417,116923,True
6,30,True
16,30,False
97,30,False
113,30,False
139,30,False
103,30,True
783,30,False
6454,30,False
6,32,True
10,32,True
16,32,False
18,32,False
113,32,False
166,32,False
167,32,False
717,32,False
6771,32,False
6,31,True
10,31,True
166,31,False
167,31,False
717,31,False
113,31,False
6,2759,False
47,2759,True
102,2759,False
460,2759,False
6771,2759,False
6,3784,False
47,3784,True
102,3784,False
460,3784,False
47,3785,True
102,3785,False
460,3785,False
18,3785,False
47,101092,True
815,101092,False
47,155399,True
6202,155399,False
47,3786,True
460,3786,False
245,3786,False
18,3786,False
47,20947,True
803,99424,True
453,99424,False
6665,99424,False
144,99424,False
6679,99424,False
460,99424,False
143,99424,False
539,99424,False
6616,99424,False
894,99424,False
803,158990,True
453,158990,False
803,158991,True
453,158991,False
803,142684,True
453,142684,False
144,142684,False
803,113950,True
894,113950,False
144,113950,False
453,113950,False
11,124082,True
6371,124082,True
803,124082,True
52,140099,False
17,162893,False
839,162893,True
7139,162893,False
166,162893,False
6616,162893,False
7431,162893,False
6568,166974,True
17,10278,False
561,10278,True
145,10278,False
60,4033,False
561,98310,True
561,101546,True
6117,103923,True
6117,126886,True
47,137075,False
6402,137075,False
6222,137075,True
6067,162889,True
235,120755,True
6402,120755,False
561,110219,True
561,158702,True
561,20693,True
6222,128418,True
6402,128418,False
6310,128418,False
6312,128418,True
6222,123994,True
6402,123994,False
6310,123994,False
6402,138716,False
6312,138716,True
6310,138716,False
6077,113221,True
400,97765,True
400,100225,True
400,98556,True
400,99742,True
400,101267,True
400,105962,True
400,108810,True
400,103311,True
400,122208,True
400,122207,True
400,122206,True
400,122205,True
6117,115519,True
561,21094,True
561,21564,True
6182,146975,True
6402,146975,False
6310,146975,False
323,146975,False
6402,166532,False
6182,166532,True
6310,166532,False
323,166532,False
6182,145433,False
218,112325,True
6411,112325,False
6310,112325,False
16,112325,False
218,140085,True
6411,140085,False
16,140085,False
218,163136,True
16,163136,False
6411,163136,False
6182,107871,True
6310,107871,False
33,107871,False
6259,107871,False
6616,107871,False
323,107871,False
6182,122808,True
6310,122808,False
33,122808,False
6259,122808,False
6616,122808,False
323,122808,False
418,112293,True
418,119812,True
569,20590,True
6310,20590,False
31,20590,False
569,21184,True
6310,21184,False
569,98629,True
6182,21322,True
6413,117086,True
561,21361,True
6310,21361,False
17,21361,False
493,21361,False
569,107346,True
6310,107346,False
569,116968,True
561,100469,True
132,98514,True
104,98514,False
6310,98514,False
6182,98514,False
132,103237,True
6258,108941,True
6413,108941,True
6413,154386,True
6258,154386,True
6312,124223,True
6868,124223,False
132,124223,False
6310,124223,False
6331,124223,False
6310,145608,False
6312,145608,True
7095,148401,True
6182,148370,True
6312,156632,True
6310,156632,False
245,156632,False
7138,156632,False
6868,156632,False
569,103871,True
6310,103871,False
6429,103871,False
6699,103871,False
6421,103871,False
569,110733,True
6429,110733,False
6699,110733,False
238,110733,False
6429,140337,False
569,121035,True
561,120122,True
6310,142173,False
6182,142173,True
6402,142173,False
323,142173,False
213,142173,False
104,149974,False
235,149974,True
561,17437,True
323,17437,False
6402,17437,False
145,17437,False
17,17437,False
561,14835,True
17,11889,False
561,11889,True
14,1694,False
376,1694,False
14,3406,False
6180,104159,True
6567,139752,False
6371,139752,True
6371,114473,True
6567,114473,True
6159,114473,False
711,114473,False
6371,154525,True
711,154525,False
47,168992,True
7008,169685,True
47,169685,True
803,21637,True
6339,21637,False
464,21637,False
6421,21637,False
6389,21637,False
238,21637,False
539,21637,False
803,21858,True
803,19489,True
803,14349,True
218,13863,False
11,14353,True
3,14347,False
11,20931,True
29,20931,False
315,20931,False
6620,20931,False
803,101817,True
291,16774,True
803,16774,True
803,20456,True
291,17843,False
803,17843,False
16,15313,False
537,15313,True
537,16738,False
839,20267,True
537,20267,True
16,20267,False
537,20999,True
537,115069,True
775,115069,False
537,143917,True
6413,128563,True
6258,128563,True
775,128563,False
537,146321,True
775,146321,False
537,147216,True
775,147216,False
7361,147216,False
7312,147216,False
53,147216,False
6259,147216,False
6609,147216,False
6608,147216,False
6891,147216,False
537,144822,True
537,144827,True
803,99002,True
14,80,True
233,80,False
14,6336,True
233,6336,False
595,6336,False
14,21658,True
14,98504,True
14,104557,True
14,101554,True
14,105595,True
14,86,True
14,85,True
233,85,False
14,1967,True
233,1967,False
14,1092,True
233,1092,False
14,1091,True
233,1091,False
14,1090,True
233,1090,False
14,10937,True
14,108039,False
14,96,True
55,96,False
233,96,False
14,91,True
23,91,False
233,91,False
14,2273,True
23,2273,False
233,2273,False
14,90,True
55,90,False
233,90,False
14,7113,True
14,89,True
37,89,False
747,89,False
14,84,True
23,84,False
233,84,False
14,2695,True
23,2695,False
14,10581,True
14,110332,True
14,88,True
109,88,False
233,88,False
14,81,True
14,83,True
233,83,False
14,17717,True
14,5723,True
14,82,True
23,82,False
233,82,False
14,5270,True
64,5270,False
14,87,True
101,87,False
233,87,False
14,112450,True
14,3288,True
14,93,True
142,93,False
143,93,False
757,93,False
14,864,True
14,20658,True
7079,20658,False
6551,20658,False
443,112449,True
14,114334,True
14,105596,True
14,132324,True
14,146631,True
6331,146631,False
14,146632,True
6331,146632,False
14,21268,True
143,21268,False
14,21749,True
143,21749,False
14,114842,False
6573,114842,True
14,2581,True
64,2581,False
142,2581,False
143,2581,False
233,2581,False
757,2581,False
14,3927,True
233,3927,False
14,7270,True
64,7270,False
142,7270,False
143,7270,False
14,6288,True
23,6288,False
143,6288,False
14,146488,False
6604,146488,False
14,5351,True
233,5351,False
14,10808,True
104,10808,False
143,10808,False
757,10808,False
14,17655,True
143,17655,False
14,2743,True
14,2298,True
142,2269,False
233,2269,False
14,2294,True
143,2294,False
233,2294,False
14,1241,True
143,1241,False
233,1241,False
14,134761,True
7137,134761,False
14,94,True
143,94,False
233,94,False
757,94,False
14,1215,True
14,92,True
14,95,True
169,95,False
14,3963,True
14,3964,True
14,3626,True
14,107188,True
28,2728,False
14,1968,True
233,1968,False
14,1969,True
233,1969,False
14,8839,True
23,8839,False
14,9708,True
14,113971,True
14,20707,True
14,108041,True
14,126664,True
14,139273,True
14,139274,True
7137,139274,False
64,139274,False
143,139274,False
14,146922,True
7137,146922,False
64,146922,False
143,146922,False
14,155158,True
7137,155158,False
64,155158,False
143,155158,False
6706,165285,True
6640,165285,False
7409,165285,True
6459,162271,True
14,162271,True
7137,162271,False
14,18449,True
14,8287,True
717,8287,False
14,8132,True
6119,114841,True
561,114841,True
529,114841,False
14,114841,False
14,2302,True
14,6792,True
23,6792,False
64,6792,False
14,9098,False
230,1939,False
14,9087,True
14,20756,True
14,112453,True
14,112470,True
7137,166703,False
14,166703,True
7432,166703,True
64,166703,False
14,9040,False
150,110419,False
14,110419,False
150,4024,False
86,4024,True
406,11521,False
406,124434,False
406,124435,False
391,130530,True
150,130530,False
6750,130530,True
97,3202,False
150,3202,False
150,14253,False
391,14253,True
100,2489,False
150,2489,False
675,2489,False
126,2489,True
7092,161632,True
150,161632,False
7367,161632,True
150,4114,False
126,4114,True
150,5520,False
126,5520,True
126,5938,False
150,5938,False
150,14947,False
100,14947,False
126,14947,True
126,12965,False
16,12963,False
126,12963,True
16,17497,False
126,17497,True
150,17497,False
37,21134,True
16,20784,False
126,20784,True
218,20784,False
16,10359,False
126,10359,True
829,10359,False
100,6008,False
126,6008,True
150,6008,False
150,21553,False
37,21553,True
135,21553,False
6401,21553,False
16,21553,False
64,21553,False
238,21553,False
37,98421,True
150,98421,False
16,98421,False
238,98421,False
6401,98421,False
64,98421,False
37,101985,True
6401,116150,False
16,8217,False
126,8217,True
829,8217,False
126,19619,True
829,19619,False
196,113689,True
150,168867,False
391,168867,True
391,9292,True
150,9292,False
150,17485,False
391,17485,False
391,120592,True
150,17977,False
391,17977,False
150,17979,False
150,17981,False
150,4025,False
150,140317,False
310,140317,False
23,2391,False
233,2391,False
717,2391,False
14,2391,True
14,19319,True
16,19319,False
64,19319,False
14,20739,True
16,20739,False
64,20739,False
14,99731,True
14,99732,True
14,21814,True
64,163204,False
6604,163204,False
7137,163204,False
6573,163204,True
14,101036,True
14,110786,False
6573,110786,True
142,110786,True
64,110786,False
14,114233,False
6573,114233,True
64,114233,False
14,126662,False
6573,126662,True
14,20925,True
14,1917,True
6551,1917,False
23,1917,False
123,1917,False
23,1916,False
14,1916,True
14,4232,True
14,20355,True
14,21893,True
14,21458,True
14,99547,True
14,97853,True
14,7060,True
249,7060,False
14,4540,True
14,135645,False
6402,135645,False
6604,135645,False
64,135645,False
14,113138,True
14,20477,True
230,20477,False
47,87539,True
47,87487,True
37,1288,True
57,1288,False
490,1288,False
57,324,False
490,324,False
14,324,True
57,1289,False
14,1289,True
490,1289,False
10,2733,False
23,2733,False
57,2733,False
10,1095,True
23,1095,False
57,1095,False
109,1095,False
230,1095,False
490,1095,False
37,1095,True
23,1290,False
57,1290,False
109,1290,False
11,1290,True
490,1290,False
10,1096,True
23,1096,False
29,1096,False
57,1096,False
109,1096,False
196,1096,False
490,1096,False
17,3974,False
561,3974,True
11,566,True
23,566,False
284,566,False
17,5074,False
561,5074,True
17,6380,False
561,6380,True
62,6796,False
230,6796,False
47,100330,True
474,128737,False
28,128737,True
28,100620,True
327,100620,False
28,110131,True
327,110131,False
118,110131,True
23,4130,False
27,4130,True
330,4130,True
858,125796,True
6283,125796,True
47,102096,True
4,121,True
17,121,False
58,121,False
143,121,False
4,5114,True
17,5114,False
58,5114,False
143,5114,False
493,5114,False
4,9135,True
17,9135,False
53,9135,False
58,9135,False
102,9135,False
109,9135,False
143,9135,False
145,9135,False
4,10842,True
4,6421,True
102,6421,False
102,7902,False
4,7902,True
4,908,True
17,908,False
58,908,False
4,430,True
17,430,False
58,430,False
109,430,False
143,430,False
4,664,True
94,120697,True
6202,120697,False
28,140596,True
6202,140596,False
73,140596,False
159,140596,False
143,140596,False
6417,160054,True
839,105074,True
6297,105074,False
6429,105074,False
561,101921,True
17,101921,False
6570,101921,False
6432,101921,False
143,101921,False
561,112641,True
17,112641,False
6570,112641,False
6432,112641,False
143,112641,False
6570,125368,False
17,125368,False
561,125368,True
17,125367,False
6570,125367,False
561,125367,True
6432,125367,False
143,125367,False
561,151384,True
17,151384,False
561,165557,True
306,165557,False
17,165557,False
493,165557,False
143,165557,False
6570,165557,False
6698,166531,False
95,166531,True
95,150672,True
6698,150672,False
6570,150672,False
7232,150672,False
95,164117,True
43,101922,True
17,101922,False
6570,101922,False
493,101922,False
6454,101922,False
43,154541,True
43,166240,True
17,166240,False
43,145139,True
17,145139,False
6570,145139,False
493,145139,False
43,142329,True
17,142329,False
6570,142329,False
493,142329,False
43,129874,True
17,129874,False
6570,129874,False
493,129874,False
43,112151,True
17,112151,False
6570,112151,False
43,129627,True
17,129627,False
17,14513,False
53,14513,False
561,14513,True
62,14513,False
143,14513,False
493,14513,False
6075,20609,True
6075,21394,True
561,18115,True
4,21507,True
843,21507,False
62,21507,False
415,21507,False
4,102449,True
4,101338,True
415,101338,False
62,101338,False
460,101338,False
843,101338,False
777,101338,False
4,140439,True
415,140439,False
460,140439,False
777,140439,False
843,140439,False
6161,140439,False
62,140439,False
4,100353,True
4,109819,True
460,109819,False
843,109819,False
777,109819,False
415,109819,False
6161,109819,False
11,21087,True
16,21087,False
23,21087,False
119,21087,False
104,21087,False
6570,21087,False
6610,21087,False
142,21087,False
6339,21087,False
11,21416,True
6981,139586,True
7,97668,True
16,97668,False
6331,97668,False
6570,97668,False
6604,97668,False
6339,97668,False
6571,97668,False
119,97668,False
306,97668,False
104,97668,False
6432,97668,False
6570,153800,False
7,108945,True
11,21386,True
437,98549,True
6202,98549,False
6158,98549,False
376,98549,False
102,98549,False
437,104200,True
6337,143086,True
437,143086,True
6202,143086,False
6698,114745,False
290,114745,True
6310,114745,False
7238,114745,False
238,114745,False
6758,114745,False
6784,114745,False
6313,114745,False
290,100643,True
376,100643,False
290,101344,True
290,97986,True
108,97986,False
238,97986,False
737,97986,False
376,97986,False
6310,97986,False
290,101343,True
6698,101343,False
6310,101343,False
7238,101343,False
238,101343,False
737,101343,False
6783,101343,False
6784,101343,False
6313,101343,False
290,114744,True
290,153791,True
6698,153791,False
7,129193,True
415,129193,False
6562,129193,False
777,129193,False
6127,129193,False
376,129193,False
6222,140960,True
858,140960,True
245,140960,False
6570,140960,False
16,140960,False
62,140960,False
569,128893,True
6199,128893,False
569,166613,True
6199,166613,False
28,129201,True
6570,129201,False
62,129201,False
963,129201,False
6715,129201,False
6259,129201,False
166,129201,False
6604,129201,False
245,153288,False
6570,153288,False
10,153288,True
47,153288,False
6103,166522,True
62,166522,False
858,158927,True
6222,158927,True
245,158927,False
6570,158927,False
16,158927,False
62,158927,False
858,142838,True
6222,142838,True
245,142838,False
6570,142838,False
16,142838,False
62,142838,False
858,158928,True
6222,158928,True
245,158928,False
61,9253,False
102,9253,False
108,9253,False
166,9253,False
238,9253,False
314,9253,True
352,9253,False
459,9253,False
314,20907,True
61,10863,False
102,10863,False
314,10863,True
61,11577,False
108,11577,False
166,11577,False
238,11577,False
314,11577,True
352,11577,False
963,11577,False
102,11577,False
314,21127,True
61,21127,False
108,21127,False
102,21127,False
166,21127,False
113,21127,False
6454,21127,False
314,21624,True
108,21624,False
61,21624,False
459,21624,False
238,21624,False
166,21624,False
352,21624,False
314,104174,True
459,10519,False
314,20455,True
459,20455,False
376,20455,False
459,119873,False
11,4975,True
102,4975,False
158,4975,False
29,4975,False
6763,4975,False
300,21126,True
6158,21126,False
963,21126,False
459,21126,False
300,98576,True
5,5682,True
79,5682,False
102,5682,False
775,5682,False
459,5682,False
777,5682,False
7010,5682,False
104,5682,False
16,5682,False
211,5682,False
717,5682,False
5,8705,False
79,8705,False
102,8705,False
50,438,False
250,438,False
17,9756,False
44,9756,True
143,9756,False
166,9756,False
459,9756,False
493,9756,False
627,9756,False
797,9756,False
6444,9756,False
44,101090,True
17,11977,False
44,11977,True
143,11977,False
166,11977,False
459,11977,False
627,11977,False
797,11977,False
493,11977,False
6444,11977,False
17,11979,False
44,11979,True
143,11979,False
166,11979,False
459,11979,False
627,11979,False
797,11979,False
17,11981,False
44,11981,True
143,11981,False
166,11981,False
459,11981,False
627,11981,False
797,11981,False
44,117002,True
17,117002,False
797,117002,False
7142,117002,False
493,117002,False
44,136080,True
17,136080,False
44,104051,True
17,104051,False
797,104051,False
7142,104051,False
493,104051,False
757,140076,False
44,133007,True
17,133007,False
10,13599,True
17,13599,False
102,13599,False
169,13599,False
963,13599,False
17,11757,False
561,11757,True
79,11757,False
315,11757,False
493,11757,False
681,11757,False
561,157058,True
17,157058,False
561,16099,False
493,16099,False
561,20895,True
561,20021,True
17,20021,False
79,20021,False
315,20021,False
493,20021,False
681,20021,False
17,20594,False
561,20594,True
79,20594,False
315,20594,False
493,20594,False
681,20594,False
561,100182,True
561,108759,True
17,108759,False
6411,108759,False
17,114308,False
561,114308,True
6127,114308,False
493,114308,False
561,21403,True
79,21403,False
493,21403,False
6402,21403,False
17,21403,False
681,21403,False
561,21155,True
561,124140,True
6411,124140,False
6615,124140,False
6127,124140,False
17,124140,False
6402,124140,False
6698,124140,False
17,140999,False
561,140999,True
6615,140999,False
6411,140999,False
6127,140999,False
6402,140999,False
6698,140999,False
6069,167141,True
17,167141,False
6069,100183,True
6127,100183,False
17,100183,False
6402,100183,False
681,100183,False
6615,100183,False
79,100183,False
493,100183,False
17,156631,False
561,21685,True
17,21685,False
6698,21685,False
681,21685,False
6102,21685,False
166,21685,False
6616,21685,False
17,8769,False
166,8769,False
436,8769,True
493,8769,False
681,8769,False
755,8769,False
17,10020,False
436,10020,True
493,10020,False
17,18857,False
561,18857,True
17,13659,False
561,13659,True
493,13659,False
561,19845,False
17,19845,False
7387,19845,True
757,19287,False
17,10108,False
436,10108,True
7387,10108,True
102,10719,False
108,10719,False
145,10719,False
436,10719,True
775,10719,False
102,14027,False
436,14027,False
102,14967,False
108,14967,False
306,14967,False
436,14967,True
436,10897,True
775,10897,False
11,20458,True
17,20458,False
6698,20458,False
681,20458,False
58,20458,False
166,20458,False
17,20679,True
957,127688,True
17,127688,False
6698,127688,False
58,127688,False
6615,127688,False
166,127688,False
493,127688,False
4418,112300,True
17,112300,False
6698,112300,False
58,112300,False
6615,112300,False
166,112300,False
17,143271,False
4418,143271,True
4418,21684,True
17,21684,False
6698,21684,False
681,21684,False
58,21684,False
166,21684,False
4418,130389,True
17,130389,False
6698,130389,False
58,130389,False
6615,130389,False
166,130389,False
4418,139106,True
17,139106,False
561,100523,True
17,100523,False
6698,100523,False
6102,100523,False
166,100523,False
6616,100523,False
75,2966,True
102,2966,False
352,2966,False
123,2966,False
144,2966,False
166,2966,False
245,145728,False
911,145728,True
6698,145728,False
6306,145728,False
102,6007,False
112,6007,True
553,6007,True
75,5341,False
102,5341,False
112,5341,True
464,5341,False
553,5341,True
102,6884,False
112,6884,False
11,1535,True
29,1535,False
119,1535,False
6620,1535,False
85,1535,False
196,1535,False
6570,1535,False
6771,1535,False
11,2994,True
119,2994,False
803,120377,True
7355,120377,False
6787,120377,False
6524,154591,True
291,1689,True
97,1004,False
291,1004,True
839,21577,True
104,21577,False
291,21577,False
6222,130003,True
17,130003,False
797,130003,False
6222,165253,True
17,165253,False
957,127549,True
6698,127549,False
797,127549,False
464,127549,False
6313,127549,False
7094,127549,False
238,127549,False
858,110349,True
169,110349,False
10,110349,False
245,110349,False
843,110349,False
777,110349,False
7,66,True
79,66,False
104,66,False
170,66,False
717,66,False
745,66,False
376,66,False
7,1593,True
7,659,True
97,659,False
113,659,False
1,20605,True
751,20605,False
1,20850,True
1,100240,True
6109,100240,False
82,100240,False
1,102351,True
6109,102351,True
82,102351,False
6454,102351,False
102,102351,False
1,21326,True
1,21132,True
17,11285,False
53,11285,False
102,11285,False
334,11285,True
537,11285,True
539,11285,False
757,11285,False
769,11285,False
211,7059,False
334,7059,True
7006,139303,True
6180,139303,True
73,139303,False
7137,139303,False
7138,139303,False
6677,139303,False
7166,139303,False
6339,139303,False
166,139303,False
6616,139303,False
569,127230,True
6570,127230,False
7092,157349,True
159,147105,False
28,33,True
29,33,False
250,33,False
595,33,False
6620,33,False
148,33,False
13,155011,True
17,155011,False
148,155011,False
29,155011,False
7149,155011,False
6431,155011,False
166,155011,False
795,155011,False
6339,155011,False
7297,155011,False
134,10218,False
119,10218,False
595,10218,False
795,10218,False
13,10218,True
29,10218,False
134,12113,False
119,12113,False
595,12113,False
795,12113,False
13,12113,True
6771,12113,False
29,12113,False
134,12115,False
119,12115,False
795,12115,False
13,12115,True
29,12115,False
148,12115,False
6431,12115,False
415,12115,False
6339,12115,False
166,12115,False
6073,21560,True
839,21560,False
6119,21560,True
241,21560,False
539,21560,False
6679,21560,False
143,21560,False
33,21560,False
148,21560,False
31,21560,False
6073,97643,True
839,97643,False
6119,97643,True
33,97643,False
539,97643,False
6679,97643,False
241,97643,False
148,97643,False
143,97643,False
31,97643,False
3,105807,True
6787,105807,False
376,105807,False
843,105807,False
139,105807,False
7156,105807,False
6259,105807,False
3,112686,True
6312,112686,True
6787,112686,False
376,112686,False
561,116589,True
17,116589,False
6698,116589,False
6604,116589,False
561,131586,True
17,131586,False
6698,131586,False
6604,131586,False
65,47,True
102,47,False
143,47,False
159,47,False
233,47,False
245,47,False
6454,47,False
14,126016,True
17,6547,False
681,6547,False
132,6547,True
203,6547,False
166,6547,False
53,6547,False
143,6547,False
6817,6547,False
132,20997,True
17,20997,False
203,20997,False
6259,20997,False
6698,20997,False
681,20997,False
143,20997,False
6616,20997,False
166,20997,False
66,20997,False
132,118419,True
17,118419,False
6377,118419,False
6259,118419,False
166,118419,False
6616,118419,False
6622,118419,False
203,118419,False
132,21339,True
203,21339,False
17,9062,False
132,9062,True
203,9062,False
376,9062,False
6982,143150,True
287,21732,True
287,21771,True
6314,113595,True
6982,132528,True
577,132528,False
203,132528,False
66,132528,False
2,101,True
144,101,False
145,101,False
66,101,False
18,713,True
61,713,False
2,656,True
144,656,False
4418,21382,True
17,21382,False
143,21382,False
306,21382,False
681,21382,False
6259,21382,False
6616,21382,False
166,21382,False
6430,21382,False
203,21382,False
775,21382,False
4418,97665,True
17,97665,False
143,97665,False
203,97665,False
166,97665,False
306,97665,False
681,97665,False
775,97665,False
6259,97665,False
6616,97665,False
6430,97665,False
18,144,True
166,144,False
169,144,False
769,144,False
66,144,False
18,704,False
2,1530,True
145,1530,False
144,1530,False
166,1530,False
2,4181,True
144,4181,False
145,4181,False
211,4181,False
929,4181,False
18,1723,True
376,1723,False
376,2167,False
929,2167,False
2,2167,True
144,2167,False
145,2167,False
166,2167,False
66,2167,False
2,4059,True
