character_cast_id,voice_actor_id,role_notes,dub_group
36496,116423,,
36496,106453,,
36496,96202,,
37428,95481,,
37428,95881,,
37428,104240,,
37428,96193,,
37428,237906,,
40113,95561,,
40113,104254,,
40113,105858,,
40113,180906,,
40113,104247,,
45261,95749,,
45261,95842,,
45261,100894,,
45261,100133,,
45261,138002,,
48931,95882,,
48931,96346,,
48931,109833,,
48931,148108,,
48931,184112,,
48931,155489,,
54713,96165,,
54713,105926,,
54713,109755,,
54713,100881,,
54713,145500,,
54713,95980,,
56983,96389,,
56983,102858,,
56983,95148,,
56983,100143,,
56983,114920,,
56983,186517,,
237864,95106,,
237864,126221,,
237864,95842,,
237864,204695,,
237864,165402,,
237867,96581,,
237867,167397,,
237867,95561,,
413289,95345,,
1384,95003,,
1384,95305,,
1384,102805,,
1384,103174,,
1384,100136,,
1384,96676,,
4493,95023,,
4493,95109,,
4493,102776,,
4493,109819,,
4493,112819,,
4493,107217,,
4493,196969,,
6245,95040,,
6245,95788,,
6245,100575,,
6245,167398,,
6245,108325,,
6245,95777,,
7399,95057,,
7399,95643,,
7399,101899,,
7399,102765,,
7399,109773,,
7399,106518,,
7399,144245,,
8768,95067,,
8768,95306,,
8768,100486,,
8768,101870,,
8768,105593,,
8768,109753,,
8768,102438,,
8768,165553,,
17371,95146,,
17371,95878,,
17371,110299,,
17371,168804,,
17371,185362,,
17371,136696,,
22302,95195,,
22302,101135,,
22302,106899,,
22302,204696,,
22302,146217,,
25387,95248,,
25387,96370,,
25387,100897,,
25387,102822,,
25387,113883,,
25387,153446,,
25387,96191,,
28759,95307,,
28759,95427,,
28759,100892,,
28759,102800,,
28759,109781,,
28759,104206,,
28759,184978,,
28759,95779,,
37430,95481,,
37430,95881,,
37430,104240,,
37430,96193,,
37430,237906,,
40114,95561,,
40114,104254,,
40114,105858,,
40114,106667,,
40114,104247,,
40115,95561,,
40115,96581,,
40115,167397,,
40115,199859,,
40115,210491,,
48825,95878,,
48825,95898,,
48825,107600,,
48825,185016,,
48825,101714,,
58453,96484,,
58453,105693,,
58453,167396,,
58453,104613,,
58453,154905,,
214154,102519,,
214154,95310,,
214154,106850,,
214154,130285,,
214154,197825,,
238112,126221,,
238112,95106,,
238112,101833,,
238112,165402,,
238112,204695,,
238118,95169,,
238118,104916,,
238118,96370,,
238118,103066,,
238121,132488,,
238121,95670,,
238121,185021,,
238121,95876,,
238121,146216,,
238122,95749,,
238122,100894,,
238122,100133,,
238122,101833,,
238122,138002,,
413288,95345,,
1002,95001,,
1002,109933,,
1002,104259,,
1002,182345,,
1002,109489,,
1002,102603,,
1385,95003,,
1385,95305,,
1385,102805,,
1385,113965,,
1385,103174,,
1385,100136,,
1385,96676,,
4494,95023,,
4494,95109,,
4494,102776,,
4494,109819,,
4494,112819,,
4494,107217,,
4494,196969,,
6246,95040,,
6246,167398,,
6246,100575,,
6246,108325,,
6246,95777,,
7400,95057,,
7400,95643,,
7400,101899,,
7400,102765,,
7400,109773,,
7400,144245,,
7400,106518,,
8769,95067,,
8769,95306,,
8769,100486,,
8769,101870,,
8769,105593,,
8769,109753,,
8769,182342,,
8769,102438,,
8769,165553,,
20634,95181,,
20634,96077,,
20634,102824,,
20634,113887,,
20634,114932,,
20634,96231,,
20634,100136,,
25388,95248,,
25388,96370,,
25388,100897,,
25388,102822,,
25388,153446,,
25388,96191,,
28760,95307,,
28760,95427,,
28760,100892,,
28760,102800,,
28760,109781,,
28760,184978,,
28760,95779,,
37431,95481,,
37431,95881,,
37431,104240,,
37431,96193,,
37431,237906,,
40116,95561,,
40116,96581,,
40116,167397,,
40116,210491,,
40116,199859,,
48827,95878,,
48827,95898,,
48827,109861,,
48827,107600,,
48827,185016,,
48827,101714,,
58454,96484,,
58454,105693,,
58454,167396,,
58454,104613,,
58454,154905,,
71806,102905,,
71806,95071,,
71806,100884,,
71806,137994,,
71806,199293,,
194775,95444,,
194775,105126,,
194775,96482,,
194775,100178,,
194775,96184,,
216275,148108,,
216275,96346,,
216275,95882,,
216275,155489,,
216275,184112,,
216282,100894,,
216282,95749,,
216282,95842,,
216282,100133,,
216282,138002,,
216284,145012,,
216284,95927,,
216284,182344,,
216284,160936,,
216284,285927,,
413049,95345,,
1447,95003,,
3217,95014,,
3217,95067,,
9722,95075,,
25073,95243,,
31084,95345,,
33043,95387,,
34648,95416,,
37505,95481,,
40378,95571,,
42106,95638,,
43301,95673,,
46436,95786,,
50858,95957,,
50928,95961,,
52982,96067,,
53126,96075,,
54424,96151,,
66128,101175,,
66223,101196,,
68155,101730,,
75548,104658,,
291486,95067,,
2591,95011,,
2591,100276,,
2591,107600,,
2592,95011,,
2592,96830,,
2592,100143,,
2592,100973,,
2592,101720,,
2592,106092,,Animax Asia
2592,106530,,
2592,109863,,
2592,152568,,
2592,101714,,
2592,256524,,Locomotion Dub
3165,95014,Female,
3165,95067,Male,
3165,95444,Female; eps 7-18,
3165,95764,Male,
3165,95980,Female,
3165,100742,Male,
3165,101899,Female,
3165,102928,Male,
3165,103381,Female; eps 1-6,
3165,103609,Male,
3165,104774,,
3165,105754,Male,Animax Asia
3165,105894,Female,Animax Asia
3165,106518,Female,
3165,109753,Male,
3165,109755,Female,
3165,116313,,
3165,157019,Male,
3165,96624,Female,
3165,196961,Female,Locomotion Dub
3165,306238,Male,Locomotion Dub
4497,95023,,
4497,96424,,
4497,104613,,
4497,106101,,Animax Asia
4497,136696,,
4497,156218,,
4497,139851,,
4497,159215,Eps 1-9,
4631,95024,,
4631,96624,,
4631,100136,,
4631,100884,,
4631,101493,,
4631,103812,,
4631,106091,,Animax Asia
4631,109997,,
4631,115384,,
4631,137994,,
20656,95181,,
20656,95463,,
20656,95765,,
20656,96442,,
20656,100885,,
20656,102887,,
20656,104773,,
20656,106097,,Animax Asia
20656,109769,,
20656,159893,,
22371,95195,,
22371,96077,,
22371,96231,,
22371,96625,,
22371,100882,,
22371,105894,,Animax Asia
22371,106402,,
22371,113499,,
37451,95481,,
37451,103382,,
37451,106092,,Animax Asia
37451,109487,,
37451,160125,,
37451,139849,,
37451,96192,,
37451,114908,,
40134,95561,,
40134,96111,,
40134,96624,,
40134,100883,,
40134,103812,,
40134,106091,,Animax Asia
40134,106454,,
40134,113859,,
40444,95572,,
40444,95994,,
40444,102350,,
40444,102519,,
40444,106101,,Animax Asia
40444,116453,,
40444,116533,,
40444,156218,,
40444,114908,,
48755,95874,,
48755,100276,,
48755,102964,,
48755,152568,,
48755,96229,,
50836,95957,,
50836,96202,,
50836,96625,,
50836,100179,,
50836,100897,,
50836,106091,,Animax Asia
50836,106520,,
67246,101504,,
67246,95464,,
67246,277116,,
83886,109175,,
83886,150492,,
83886,95464,,
83886,167260,,
416552,96625,,
370479,95024,,
370479,101493,,
370479,172149,,
370479,286615,,
370479,96624,,
370479,159893,,
370479,96625,,
370479,137994,,
370480,96111,,
370480,95561,,
370480,96624,,
370480,113859,,
370481,95014,Female,
370481,100742,Male,
370481,95067,Male,
370481,95444,Female,
370481,95306,Male,
370481,157019,Male,
370481,96624,Female,
370481,95980,,
370481,95764,,
370482,95354,,
370482,95643,,
370482,96625,,
370482,289111,,
370482,144171,,
370482,154117,,
370483,95011,,
370483,100973,,
370483,152568,,
370483,96150,,
370483,101714,,
370483,101720,,
370484,95181,,
370484,95463,,
370484,159893,,
370484,144171,,
370484,96624,,
370484,158644,,
370484,95765,,
370485,95572,,
370485,95994,,
370485,156218,,
370485,102519,,
370486,95195,,
370486,96077,,
370486,96625,,
370486,144171,,
370486,96231,,
370487,95129,,
370487,95370,,
370487,152568,,
370487,156218,,
370487,159721,,
370487,104253,,
370488,100763,,
370488,95842,,
370488,96625,,
370488,96182,,
370489,95516,,
370489,95561,,
370489,96624,,
370489,96677,,
370490,96424,,
370490,95023,,
370490,159215,,
370490,156218,,
370490,157019,,
370490,154154,,
370490,136696,,
370491,95629,,
370491,137320,,
370491,152568,,
370491,115240,,
370492,95481,,
370492,103382,,
370492,160125,,
370492,96192,,
370492,154145,,
370493,95957,,
370493,100179,,
370493,96625,,
370493,96202,,
370494,101730,,
370494,95881,,
370494,160125,,
370494,152568,,
370494,160126,,
370495,100470,,
370495,95303,,
370495,156218,,
370496,95874,,
370496,100276,,
370496,152568,,
370496,96229,,
370497,96149,,
370497,159892,,
370497,158647,,
370498,95638,,
370498,95305,,
370498,96624,,
370499,95516,,
370499,101561,,
370507,96542,,
370507,234310,,
370507,96625,,
370507,96624,,
370507,144171,,
370507,165740,,
370508,95255,,
370508,103382,,
370508,152568,,
370508,157019,,
370508,308960,,
370509,111175,,
370509,95304,,
370509,160125,,
370510,95420,,
370510,100937,,
2597,95011,,
2597,96830,,
2597,100973,,
2597,101720,,
2597,113969,,
2597,100143,,
2597,152568,,
2597,101714,,
3170,95014,Female,
3170,95067,Male,
3170,95444,Female,
3170,100742,Male,
3170,101899,Female,
3170,102326,Female,
3170,106518,Female,
3170,96624,Female,
3170,157019,Male,
3170,95980,Female,
3170,95764,Male,
3170,102928,,
4166,95021,,
4166,100276,,
4166,143170,,
4166,102974,,
4502,95023,,
4502,96424,,
4502,104613,,
4502,154154,,
4502,139851,,
4502,156218,,
4636,95024,,
4636,100884,,
4636,101493,,
4636,137994,,
4636,190979,,
4636,96625,,
15604,95129,,
15604,95370,,
15604,116707,,
15604,104253,,
15604,100069,,
15604,156218,,
20661,95181,,
20661,95463,,
20661,95765,,
20661,100029,,
20661,100136,,
20661,100885,,
20661,159893,,
22376,95195,,
22376,96077,,
22376,96625,,
22376,100882,,
22376,106637,,
22376,96231,,
22376,96625,,
31725,95354,,
31725,95643,,
31725,96625,,
31725,154117,,
31725,139852,,
31725,145500,,
34905,95424,,
34905,95848,,
34905,101103,,
34905,102603,,
34905,103882,,
36069,95448,,
36069,103241,,
36069,172148,,
36069,101140,,
36069,96184,,
37456,95481,,
37456,103382,,
37456,139849,,
37456,160125,,
37456,154145,,
37456,185537,,
38851,95516,,
38851,96445,,
38851,95561,,
38851,101118,,
40139,95561,,
40139,96111,,
40139,106454,,
40139,113859,,
40139,96624,,
40139,100883,,
40449,95572,,
40449,95994,,
40449,100140,,
40449,102519,,
40449,116533,,
40449,156218,,
50841,95957,,
50841,100179,,
50841,100897,,
50841,96202,,
50841,103053,,
50841,96625,,
64518,100763,,
64518,96175,,
64518,105711,,
64518,96182,,
64519,100763,,
64519,103644,,
64519,182173,,
64519,186924,,
237678,139848,,
237678,96542,,
237678,96175,,
237678,96625,,
237678,165740,,
237680,101730,,
237680,139850,,
237680,96655,,
237680,95881,,
237680,160125,,
237680,160126,,
237680,185361,,
237694,111175,,
237694,96219,,
237694,186923,,
237694,165412,,
237694,106531,,
237695,95394,,
237695,155550,,
237695,95562,,
237695,163368,,
237695,96108,,
237696,95021,,
237696,141256,,
237696,103382,,
237696,146216,,
237696,100826,,
237697,95160,,
237697,149781,,
237697,95881,,
237697,115558,,
237697,102438,,
336613,95024,,
337586,95481,,
337587,96424,,
337588,95024,,
337589,95067,,
337589,95014,,
337590,95195,,
337592,95011,,
337593,95181,,
337594,95572,,
337595,95516,,
337596,95021,,
337597,95160,,
337598,95638,,
337599,96026,,
337600,95638,,
337601,95983,,
337602,103792,,
337605,95129,,
337606,96111,,
337610,100470,,
337611,101730,,
337612,96542,,
337613,95354,,
2593,95011,,
2593,100973,,
2593,101720,,
3166,95014,Female,
3166,95067,Male,
3166,95444,Female,
3166,100742,Male,
3166,103381,female; eps 1-2,
3166,102896,Female,
3166,95764,Male,
4498,95023,,
4498,96424,,
4632,95024,,
4632,101493,,
15600,95129,,
15600,95370,,
16978,95142,,
16978,95023,,
19118,95160,,
19118,95023,,
20657,95181,,
20657,95463,,
20657,96182,,
20657,102887,,
22372,95195,,
22372,96077,,
25901,95255,,
25901,103382,,
30933,95342,,
30933,102905,,
31721,95354,,
31721,95643,,
31721,154117,,
35431,95435,,
35431,95464,,
37452,95481,,
37452,103382,,
37690,95485,,
37690,95643,,
40135,95561,,
40135,96111,,
40445,95572,,
40445,95994,,
50837,95957,,
50837,100179,,
54324,96149,,
54324,159892,,
59449,96542,,
59449,96175,,
68123,101730,,
68123,95881,,
91089,111313,,
91089,95561,,
2594,95011,,
2594,100973,,
3167,95014,Female,
3167,95444,Female,
3167,100742,Male,
3167,95067,Male,
3167,95764,Male,
3167,102896,Female,
4499,95023,,
4499,96424,,
4633,95024,,
4633,101493,,
15601,95129,,
15601,95370,,
16168,95134,,
16168,103920,,
16979,95142,,
16979,105693,,
20658,95181,,
20658,95463,,
20658,96182,,
22373,95195,,
22373,96077,,
31722,95354,,
31722,95643,,
37453,95481,,
37453,103382,,
40136,95561,,
40136,96111,,
40446,95572,,
40446,95994,,
50838,95957,,
50838,100179,,
2596,95011,,
2596,100973,,
2596,101720,,
3169,95014,Female,
3169,95067,Male,
3169,95444,Female,
3169,100742,Male,
3169,172643,Singing Voice,
3169,102896,Female,
3169,95764,Male,
4501,95023,,
4501,96424,,
4501,154154,,
4635,95024,,
4635,101493,,
4635,95842,Singing Voice,
4635,137994,,
15603,95129,,
15603,95370,,
15603,104253,,
20660,95181,,
20660,95463,,
20660,96182,,
20660,199862,Singing Voice,
22375,95195,,
22375,96077,,
22375,96231,,
25903,95255,,
25903,103382,,
25903,101714,,
31724,95354,,
31724,95643,,
31724,154117,,
37455,95481,,
37455,103382,,
37455,154145,,
40138,95561,,
40138,96111,,
40138,113859,,
40448,95572,,
40448,95994,,
40448,102519,,
50840,95957,,
50840,100179,,
50840,96202,,
263562,105076,,
263562,95882,,
263563,96111,Immature,
263563,95295,Mature,
263563,95881,,
2595,95011,,
2595,100973,,
2595,101720,,
3168,95014,,
3168,95444,,
3168,100742,,
3168,102896,,
3168,95764,,
3168,95067,,
4500,95023,,
4500,96424,,
4500,154154,,
4634,95024,,
4634,101493,,
4634,137994,,
15602,95129,,
15602,95370,,
20659,95181,,
20659,95463,,
20659,95765,,
22374,95195,,
22374,96077,,
22374,96231,,
25902,95255,,
25902,103382,,
31723,95354,,
31723,95643,,
31723,154117,,
37454,95481,,
37454,103382,,
37454,154145,,
40137,95561,,
40137,96111,,
40447,95572,,
40447,95994,,
40447,102519,,
50839,95957,,
50839,100179,,
50839,96202,,
2599,95011,,
3172,95014,Female,
3172,95067,Male,
4638,95024,,
15606,95129,,
20663,95181,,
22378,95195,,
31726,95354,,
35065,95427,,
37458,95481,,
41850,95629,,
50843,95957,,
53697,96111,,
57487,96424,,
59450,96542,,
68125,101730,,
279171,95011,,
2598,95011,,
2598,96830,,
2598,100973,,
2598,101720,,
2598,100143,,
2598,101714,Pi-Chan,
2598,152568,,
3171,95014,Female,
3171,95067,Male,
3171,95444,Female,
3171,100742,Male,
3171,102326,Female,
3171,101899,Female,
3171,102928,Male,
3171,96624,Female,
3171,157019,Male,
3171,95980,Female,
3171,95764,Male,
3171,113975,Male,
3171,106518,Female,
3171,103609,Male,
3171,113367,Male,Latin American
4503,95023,,
4503,96424,,
4503,104613,,
4503,139851,,
4503,154154,,
4503,156218,,
4637,95024,,
4637,101493,,
4637,100884,,
4637,137994,,
4637,96625,,
15605,95129,,
15605,95370,,
15605,116707,,
15605,104253,,
15605,156218,,
20662,95181,,
20662,95463,,
20662,95765,,
20662,100029,,
20662,100136,,
20662,100885,,
20662,102887,,
20662,159893,,
22377,95195,,
22377,96077,,
22377,96625,,
22377,106637,,
22377,100882,,
22377,96231,,
33253,95394,,
33253,95505,,
33253,113973,,
33253,96655,,
33253,102603,,
33253,172665,,
37457,95481,,
37457,103382,,
37457,139849,,
37457,160125,,
37457,154145,,
40140,95561,,
40140,96111,,
40140,106454,,
40140,113859,,
40140,100883,,
40140,96624,,
40450,95572,,
40450,95994,,
40450,100140,,
40450,116533,,
40450,102519,,
40450,156218,,
42212,95643,,
42212,96625,,
42212,95354,,
42212,139852,,
42212,154117,,
48908,95881,,
48908,101730,,
48908,139850,,
48908,160126,,
48908,160125,,
175542,96542,,
175542,139848,,
175542,159893,,
175542,96175,,
175542,165740,,
184813,96111,,
184814,95181,,
184815,95014,Female,
184815,95067,Male,
184816,95024,,
184817,96542,,
184818,96424,,
184819,95481,,
184820,95195,,
184821,95011,,
358482,95011,,
358483,95255,,
358484,95572,,
221996,105071,,
221996,102359,,
221996,176954,,
221997,134577,,
221997,126242,,
221997,138517,,
221998,112297,,
221998,120246,,
221998,176945,,
250886,96762,,
250886,135507,,
250886,114920,,
250887,133625,,
250887,129224,,
250887,199070,,
250888,172201,,
250888,147792,,
250888,176946,,
254445,95040,,
254445,108325,,
254445,100575,,
254446,95898,,
254446,163759,,
254446,142476,,
254447,96074,,
254447,95307,Ep 1,
254447,176950,,
254447,100276,,
254448,95003,,
254448,106149,,
254448,100136,,
254449,95057,,
254449,95643,,
254449,106518,,
254450,95927,,
254450,182651,,
254451,95109,,
254451,95023,,
254451,107217,,
254452,95057,,
254452,100136,,
254452,96077,,
254453,95248,,
254453,96370,,
254453,197970,,
254454,125306,,
254454,233206,,
254454,152957,,
254455,191932,,
254455,244217,,
254455,137751,,
257426,95306,,
257426,102438,,
257426,95067,,
263660,100133,,
263660,119319,,
263660,120248,,
263662,176943,,
263662,95481,,
263662,95881,,
263666,176970,,
263666,96484,,
263666,105693,,
268867,199859,,
268867,95561,,
268867,96581,,
288933,191128,,
288933,176947,,
288933,142479,,
288934,100626,,
288934,176968,,
288934,95019,,
303490,184112,,
303490,95831,,
303490,95882,,
303490,100140,,
287747,134577,,
287747,126242,,
287747,138517,,
334053,105071,,
334053,102359,,
334053,176954,,
334054,112297,,
334054,120246,,
334054,176945,,
334246,95898,,
334246,142476,,
334246,176971,,
334247,95109,,
334247,95023,,
334247,107217,,
334248,96522,,
334248,95876,,
334248,306687,,
358136,119319,,
358136,100133,,
358136,120248,,
358137,96581,,
358137,199859,,
358137,95561,,
358138,96484,,
358138,176970,,
358138,95493,,
408877,95067,,
408877,95306,,
408877,102438,,
408878,95003,,
408878,106149,,
408878,100136,,
408879,95057,,
408879,95643,,
408879,106518,,
408880,96074,,
408880,100276,,
408880,176950,,
408881,95248,,
408881,96370,,
408881,197970,,
414698,95040,,
414698,100575,,
414698,108325,,
414700,96762,,
414700,135507,,
414700,114920,,
414702,172201,,
414702,147792,,
414702,176946,,
414703,125306,,
414703,152957,,
414703,233206,,
414704,137751,,
414704,191932,,
414704,244217,,
414708,133625,,
414708,129224,,
414708,199070,,
414709,100626,,
414709,95019,,
414709,176968,,
414712,95831,,
414712,95882,,
414712,100140,,
414714,182651,,
414714,95927,,
414716,95481,,
414716,95881,,
414716,176943,,
414717,95345,,
1383,95003,,
1383,106149,,
1383,103174,,
1383,95767,,
1383,96662,,
1383,100136,,
1816,95006,,
1816,95881,,
1816,96224,,
1816,190699,,
1816,185537,,
6244,95040,,
6244,100575,,
6244,109865,,
6244,137355,,
6244,95777,,
6244,198728,,
6244,106637,,
7398,95057,,
7398,95643,,
7398,109773,,
7398,101899,,
7398,95765,,
7398,116455,,
7398,106518,,
7576,95058,,
7576,107181,,
7576,130122,,
7576,116453,,
7576,159632,,
7576,96534,,
7907,95061,,
7907,95307,,
7907,95427,,
7907,95779,,
7907,109781,,
7907,100892,,
7907,116453,,
7907,96108,,
8767,95067,,
8767,95306,,
8767,109753,,
8767,105593,,
8767,95764,,
8767,100486,,
8767,102438,,
13580,95106,,
13580,132376,,
13580,101833,,
13580,202438,,
13580,294696,,
13580,190979,,
13679,95109,,
13679,106150,,
13679,109819,,
13679,112819,,
13679,113891,,
13679,182237,,
13679,107217,,
16137,95134,,
16137,95562,,
16137,190701,,
16137,102603,,
16710,95140,,
16710,95464,,
16710,100884,,
16710,172670,,
16710,184402,,
16710,106520,,
17559,95148,,
17559,100143,,
17559,103176,,
17559,186517,,
17559,102094,,
17559,114920,,
18011,95152,,
18011,151848,,
19596,95169,,
19596,96370,,
19596,190705,,
19596,295802,,
19596,100178,,
20633,95181,,
20633,96077,,
20633,114932,,
20633,95763,,
20633,107400,,
20633,100136,,
25386,95248,,
25386,96370,,
25386,100897,,
25386,96191,,
25386,100682,,
25386,106834,,
27553,95283,,
27553,95881,,
27553,190701,,
27553,115244,,
27553,100084,,
32228,95362,,
32228,110291,,
32228,96377,,
32228,184400,,
32228,281091,,
32228,196594,,
33228,95394,,
33228,95844,,
33228,190706,,
33228,154419,,
33228,96423,,
35781,95440,,
35781,104926,,
35781,96081,,
35781,190706,,
35781,295398,,
36498,95464,,
36498,102444,,
36498,109865,,
36498,114930,,
36498,96202,,
36498,202447,,
36498,106453,,
37429,95481,,
37429,95881,,
37429,110301,,
37429,104240,,
37429,96193,,
37429,105029,,
37429,185026,,
39738,95551,,
39738,95686,,
39738,116641,,
39738,102964,,
39738,96462,,
39738,185103,,
40180,95563,,
40180,96234,,
40180,103292,,
40180,189477,,
40180,182489,,
43042,95670,,
43042,95876,,
43042,130284,,
43042,96192,,
43042,182562,,
84339,109753,,
177713,96067,,
177713,144255,,
177713,144258,,
177714,95673,,
177714,113973,,
177714,144254,,
177714,106681,,
177715,95416,,
177715,96087,,
177715,144445,,
177716,95961,,
177716,157939,,
177717,95957,,
177717,144133,,
177717,104985,,
177718,95786,,
177718,144255,,
177718,104657,,
177719,95399,,
177719,144239,,
177719,144240,,
187754,95075,,
187754,144586,,
187755,101730,,
187755,116933,,
187755,160649,,
187756,104658,,
187756,157838,,
187756,143824,,
187757,104900,,
187757,96276,,
187758,95638,,
187758,116811,,
187758,157953,,
187759,95481,,
187759,152277,,
187759,156065,,
187761,95761,,
187761,96092,,
187762,95255,,
187762,104534,,
187763,103774,,
187763,105878,,
212404,95425,,
212405,95927,,
291866,106632,,
25933,95255,,
34647,95416,,
37504,95481,,
41871,95629,,
42105,95638,,
43300,95673,,
45676,95761,,
46435,95786,,
50367,95927,,
50857,95957,,
50927,95961,,
52943,96066,,
52981,96067,,
68154,101730,,
75547,104658,,
80369,106632,,
84179,109507,,
2671,95012,,
2671,95673,,
2671,183991,,
2672,95012,,
2672,96046,,
2672,96523,,
2672,183991,,
3690,95018,,
3690,96675,,
10894,95084,,
10894,280875,,
10895,95084,,
10895,95138,,
10895,96026,,
10895,102095,,
10895,141390,,
10895,296905,,
16948,95142,,
16948,183991,,
18181,95155,,
20549,95180,,
20549,95416,,
20549,95518,Young,
20549,141389,,WWP dub
20549,142782,,
20549,160129,,
20549,145864,eps. 92-109,
20549,183993,eps. 47-49,
24289,95232,,
24289,100427,,
24289,181641,,
24290,95232,,
24290,95518,,
24290,100427,,
24290,102091,,
24290,141392,,WWP dub
24290,181641,,
24290,280875,,
26693,95269,,
26693,95483,,
26693,159209,,
26693,158644,,
26693,183992,,
26694,95269,,
26694,96446,,
26694,141391,,
26694,183992,,
30183,95330,,
30183,95518,,
30183,296906,,
30884,95342,,
34876,95424,,
34876,95719,,
34876,144895,,
34876,183991,,
39376,95537,,
39376,103971,,
39376,167260,,
42364,95651,,
42364,143596,,
44639,95726,,
44639,104693,,
44639,101918,,
44639,183991,,
44640,95726,,
44640,183991,,
45093,95744,,
45093,297262,,
45094,95744,,
45094,96274,,
47534,95830,,
47534,104077,,
47534,183992,,
47534,159209,"eps 1-9, 76-78, 83-91",
47534,149872,,
47534,144171,eps. 45-46,
47534,158644,eps. 50-63,
47534,104887,eps. 92-109,
47534,144437,,
50241,95921,,
50241,183991,,
52132,96027,,
52132,280875,,
55475,96245,,
55475,144895,,
55475,139131,,
55475,280875,,
66002,101165,,
386425,286105,,
386436,286105,,
386437,286105,,
386438,286106,,
386439,95255,,
386442,286107,,
19088,95160,,
19088,95781,,
19088,105603,,
19088,102659,,
29195,95314,,
29195,106032,,
29195,104240,,
29195,164928,,
186793,100927,,
186793,95469,,
186793,166745,,
186794,100883,,
186794,102001,,
186794,144893,,
186795,95082,,
186795,95775,,
186796,95357,,
186796,139849,,
186796,187680,,
218844,145882,,
218844,95284,,
218844,165568,,
168870,95416,,
168870,160129,,
168871,95234,,
168871,283821,,
168872,96446,,
168872,183992,,
184054,95142,,
184425,95637,,
184425,183992,,
184426,96026,,
184426,297297,,
184427,95572,,
184428,95138,,
184428,103765,Child,
184428,154687,,
184429,95342,,
184429,95980,,
184430,96251,,
184430,95518,Child,
184430,154687,,
184430,283821,,
214050,100247,,
214050,297358,,
364653,95255,,
364653,183991,,
364654,103598,,
364655,95497,,
364655,95980,,
364656,95157,Child,
364656,95138,,
364656,154687,,
364658,95921,Young,
364658,104188,,
364658,96190,,
364660,96523,,
364662,95170,,
364663,95286,,
364665,95744,,
364667,96057,,
2605,95011,,
2605,159110,,
10470,95080,,
10470,115252,,
10471,95080,,
10471,101194,,
23225,95206,,
30506,95337,,
40209,95563,,
46766,95798,,
49505,95893,,
75402,104596,,
160780,95459,,
160756,104648,,
160756,101720,,
160757,95435,,
160757,115252,,
160758,95094,,
160758,183879,,
160759,95011,,
160759,159110,,
160760,109441,,
160760,155746,,
160761,95177,,
160761,234102,,
160762,95113,,
160762,280946,,
160763,95002,,
160763,110497,,
160764,95257,,
160764,282082,,
160766,95034,,
160767,100222,,
160767,233705,,
183539,95160,,
183539,232595,,
160768,104648,,
160769,109441,,
160769,155746,,
160770,100222,,
160770,233705,,
160771,95034,,
160771,296857,,
160772,95094,,
160772,183879,,
160773,95002,,
160773,110497,,
160774,95011,,
160774,159110,,
160776,95257,,
160777,95435,,
160778,95113,,
160778,280946,,
183540,95160,,
2606,95011,,
2606,159110,,
45596,95761,,
77462,105266,,
365713,115873,,
16601,95138,,
16601,104748,,
16601,96685,,
16601,297261,,
31471,95351,,
31471,95673,,
31471,132005,,
31471,297297,,
34598,95416,,
34598,95518,,
34598,104751,,
34598,131996,,
34598,142782,,
34598,96209,,
34877,95424,,
34877,297358,,
34877,104947,,
34877,96694,,
34877,144895,,
39309,95536,,
39309,103971,,
39309,103783,,
42460,95654,,
42460,106122,,
42460,131937,,
42460,149872,,
42460,167260,,
45096,95744,,
45096,104947,,
45096,132007,,
52478,96046,,
52478,95974,,
52478,132004,,
52478,297777,,
57908,96446,,
57908,101408,,
57908,140544,,
57908,160128,,
61733,96828,,
61733,95478,,
61733,132007,,
61733,297777,,
74573,104077,,
74573,96679,,
74573,149872,,
74573,160128,,
81798,107047,,
81798,140855,,
81798,142782,,
81798,297297,,
909,95001,,
20167,95177,,
34560,95416,,
46590,95792,,
59006,96519,,
80696,106743,,
221187,101560,,
5480,95031,,
5480,105073,,
5480,190696,,
5480,119595,,
6547,95042,,
6547,95379,,
6547,106537,,
6547,96289,,
8233,95063,,
8233,101917,,
8233,205846,,
12649,95095,,
12649,104842,,
12649,193945,,
12649,115248,,
15539,95129,,
15539,95282,,
15539,160266,,
21928,95192,,
21928,107157,,
21928,189578,,
21928,115236,,
22076,95193,,
22076,95467,,
22076,203415,,
22076,297775,,
22442,95196,,
22442,95454,,
22442,96292,,
22856,95201,,
22856,102422,,
22856,182237,,
22856,165035,,
24523,95236,,
24523,104777,,
24523,189477,,
24523,96261,,
34679,95418,,
44281,95720,,
44281,96860,,
44281,100033,,
52208,96031,,
52208,100317,,
52208,202449,,
52208,96240,,
53051,96074,,
53051,105841,,
53051,227019,,
61958,96848,,
61958,107067,,
61958,182632,,
61958,157834,,
67512,101602,,
67512,105074,,
67512,204789,,
67512,160266,,
11504,95087,,
11504,103434,,
11504,96286,,
11504,129461,,
17365,95146,,
17365,106915,,
17365,96236,,
17365,95253,,
26510,95262,,
26510,100118,,
26510,96261,,
26510,104777,,
30442,95337,,
30442,137929,,
30442,104534,,
30442,290131,,
64921,100900,,
64921,118257,,
64921,102405,,
64921,290132,,
81815,107067,,
81815,143173,,
81815,95815,,
81815,153914,,
81815,157834,,
81815,164445,,
81815,95039,,
81815,127682,Young,
82193,107321,,
82193,110549,,
82193,96239,,
82193,120248,,
214612,95088,,
214612,96026,,
214612,115242,,
