media_id,tag_id,rank,is_media_spoiler
21,201,98,False
21,1310,93,False
21,105,93,False
21,56,93,False
21,66,90,False
21,85,87,True
21,1277,86,False
21,82,82,False
21,83,82,False
21,305,81,False
21,456,81,False
21,153,80,True
21,247,79,True
21,226,77,False
21,111,76,False
21,142,76,False
21,103,76,False
21,253,73,True
21,648,72,False
21,659,72,False
21,1090,72,False
21,1455,72,False
21,217,71,False
21,517,71,True
21,43,71,False
21,1453,70,False
21,1433,70,True
21,466,70,False
21,1427,70,True
21,99,69,True
21,291,68,False
21,93,68,False
21,109,65,False
21,801,65,False
21,175,65,False
21,157,65,False
21,772,65,False
21,104,65,False
21,433,64,False
21,224,63,True
21,499,62,False
21,490,61,False
21,102,61,False
21,101,60,False
21,90,60,False
21,310,59,True
21,1342,58,False
21,77,58,False
21,259,58,False
21,1068,57,False
21,779,57,False
21,622,57,False
21,489,57,False
21,322,56,False
21,255,54,False
21,122,53,False
21,1052,52,False
21,558,51,False
21,96,50,True
21,483,50,False
21,81,50,False
21,265,48,False
21,154,42,False
21,152,40,False
21880,201,79,False
21880,490,79,False
21880,82,79,False
21880,56,79,False
21880,105,79,False
21880,66,79,False
21335,56,100,False
21335,66,100,False
21335,201,97,False
21335,82,96,False
21335,105,79,False
21335,305,75,False
21335,91,75,False
21335,499,66,False
21335,43,60,False
21335,161,55,False
21335,490,50,False
21335,779,20,False
21831,56,79,False
21831,201,79,False
21831,82,79,False
21831,66,79,False
21831,105,79,False
21831,490,79,False
105143,105,97,False
105143,201,95,False
105143,66,92,False
105143,56,87,False
105143,82,74,False
105143,109,65,False
105143,276,56,False
105143,305,45,False
105143,499,20,False
105143,779,13,False
128292,201,60,False
128292,56,60,False
30013,201,97,False
30013,1310,96,False
30013,1277,95,False
30013,56,93,False
30013,105,90,False
30013,66,87,False
30013,85,82,True
30013,305,80,False
30013,253,79,True
30013,34,79,False
30013,226,78,False
30013,93,78,True
30013,648,78,False
30013,103,77,False
30013,456,77,False
30013,82,76,False
30013,83,75,False
30013,1427,75,True
30013,111,74,False
30013,326,73,False
30013,217,72,False
30013,109,71,False
30013,153,70,True
30013,489,70,False
30013,137,70,False
30013,466,69,False
30013,247,68,False
30013,252,68,False
30013,43,68,False
30013,490,68,False
30013,322,67,False
30013,342,66,False
30013,1453,64,False
30013,433,64,False
30013,104,64,False
30013,101,64,False
30013,106,64,False
30013,208,63,False
30013,1068,60,False
30013,310,60,False
30013,801,60,False
30013,1052,60,False
30013,240,60,False
30013,499,59,False
30013,291,59,False
30013,99,58,False
30013,102,58,False
30013,157,56,False
30013,175,55,False
30013,483,55,False
30013,659,54,False
30013,142,54,False
30013,224,53,True
30013,558,53,False
30013,632,52,False
30013,593,51,True
30013,122,50,False
30013,255,50,False
30013,96,49,True
30013,259,48,False
30013,152,45,False
30013,704,44,False
30013,365,43,False
30013,77,36,False
30013,154,34,False
30013,191,33,True
119425,201,80,False
119425,66,20,False
119425,82,20,False
119425,88,20,False
125826,291,73,False
125826,224,70,False
125826,43,70,False
30793,201,90,False
30793,56,79,False
30793,224,79,False
30793,220,79,False
30793,43,79,False
30793,157,79,False
30793,471,75,False
30793,253,60,False
134184,56,60,False
134184,201,50,False
134184,29,20,False
35114,201,80,False
35114,305,79,False
35114,82,66,False
35114,98,20,False
5252,56,79,False
5252,66,79,False
5252,82,79,False
5252,201,79,False
5252,779,20,False
134185,56,60,False
134185,870,20,False
134186,253,66,False
134186,56,60,False
147146,56,70,False
147146,157,40,False
147146,82,30,False
167404,291,79,False
167404,43,79,False
167404,224,60,False
167404,276,20,False
53251,39,50,False
53251,46,50,False
53251,56,50,False
82353,28,50,False
82353,39,50,False
102533,201,73,False
3848,201,86,False
3848,56,79,False
3848,66,79,False
3848,772,79,True
3848,659,79,False
3848,342,60,False
3848,105,60,False
3848,779,20,False
3848,305,20,False
107110,323,95,False
2107,201,79,False
2107,66,79,False
2107,305,79,False
2107,456,79,False
2107,43,79,False
2107,322,79,False
2107,157,60,False
2107,433,60,False
2107,30,60,False
2107,56,50,False
2107,212,40,False
2107,779,20,False
2107,82,20,False
2107,98,20,False
106572,322,79,False
106572,456,79,False
106572,43,79,False
106572,66,79,False
106572,433,60,False
106572,30,60,False
106572,1310,60,False
106572,201,50,False
465,201,80,False
465,56,79,False
465,105,79,False
465,175,79,False
465,66,66,False
465,1304,60,False
465,82,50,False
465,305,40,False
465,772,40,False
465,43,30,False
465,291,30,False
465,812,20,False
465,159,20,True
465,779,10,False
464,105,90,False
464,201,89,False
464,82,85,False
464,252,83,True
464,66,82,False
464,56,80,False
464,1304,79,False
464,85,72,True
464,391,60,False
464,251,60,False
464,87,55,False
464,152,44,True
464,779,16,False
463,201,96,False
463,56,90,False
463,66,90,False
463,43,70,False
463,105,60,False
463,82,53,False
463,305,40,False
463,772,20,False
463,586,10,False
463,433,10,False
463,400,10,False
463,779,10,False
463,226,10,False
462,201,97,False
462,56,92,False
462,105,90,False
462,305,85,False
462,66,82,False
462,252,80,True
462,91,65,False
462,226,46,False
462,82,45,False
462,772,40,False
462,779,40,False
462,88,33,False
461,201,100,False
461,433,80,False
461,56,79,False
461,105,79,False
461,305,79,False
461,66,75,False
461,82,60,False
461,772,60,False
461,88,40,False
461,779,20,False
2386,148,92,False
2386,39,85,False
2386,105,79,False
2386,88,79,False
2386,82,66,False
2386,56,60,False
2386,66,40,False
2386,90,20,False
460,201,96,False
460,56,90,False
460,105,79,False
460,66,70,False
460,648,70,False
460,101,60,False
460,82,60,False
460,779,50,False
460,88,40,False
2385,209,96,False
2385,201,79,False
2385,683,79,False
2385,305,79,False
2385,226,60,False
2385,66,53,False
2385,56,53,False
2385,105,40,False
459,201,96,False
459,56,79,False
459,66,79,False
459,105,79,False
459,88,79,False
459,82,60,False
459,305,60,False
459,109,40,False
459,142,40,False
459,779,20,False
459,43,20,False
4155,56,100,False
4155,201,84,False
4155,66,76,False
4155,109,60,False
4155,305,40,False
4155,499,40,False
4155,88,40,False
4155,779,30,False
8740,56,50,False
8740,66,50,False
47152,56,79,False
47152,201,79,False
47152,66,50,False
47152,499,30,False
47152,29,20,False
9999,201,100,False
9999,89,82,False
9999,56,80,False
9999,305,79,False
9999,66,79,False
9999,90,75,False
9999,499,40,False
9999,801,40,False
12859,201,100,False
12859,56,92,False
12859,82,79,False
12859,66,76,False
12859,305,60,False
12859,488,50,False
12859,252,20,False
12859,779,20,False
16468,201,60,False
16468,305,60,False
16468,56,50,False
16468,66,50,False
16468,142,50,True
16239,56,79,False
16239,66,79,False
16239,201,79,False
16239,88,20,False
16239,82,20,False
16239,305,20,False
105234,56,60,False
105234,66,40,False
466,56,90,False
466,201,83,False
466,82,73,False
466,305,70,False
466,247,65,False
466,66,53,False
466,43,50,False
113686,86,73,False
113686,201,20,False
110232,39,20,False
110233,56,66,False
110233,82,66,False
110233,84,66,False
110233,1228,60,False
110233,1045,60,False
110233,144,20,False
154266,56,20,False
101918,201,86,False
101918,56,80,False
101918,1068,79,False
101918,43,60,False
101918,101,56,False
101918,66,50,False
101918,466,46,False
101918,779,10,False
30881,158,80,False
30881,56,79,False
30881,66,79,False
30881,82,50,False
30881,105,50,False
30881,224,20,False
30881,201,20,False
30881,191,20,False
30042,30,95,False
30042,56,91,False
30042,1310,90,False
30042,66,89,False
30042,82,89,False
30042,326,84,False
30042,191,78,False
30042,153,75,False
30042,102,67,False
30042,801,62,True
30042,99,60,True
30042,490,60,False
30042,29,53,False
30042,253,50,True
30042,772,50,False
30042,147,45,False
30042,100,45,False
30042,175,42,False
30042,1052,40,False
30042,224,35,False
30042,34,32,False
30042,250,31,False
30042,536,25,False
32897,39,50,False
32897,56,50,False
32897,191,20,False
6033,56,98,False
6033,66,97,False
6033,88,90,False
6033,321,90,False
6033,99,88,False
6033,82,88,False
6033,191,82,False
6033,63,80,False
6033,30,73,False
6033,153,72,True
6033,96,72,True
6033,175,71,False
6033,146,60,True
6033,801,40,True
813,56,98,False
813,66,94,False
813,99,89,False
813,30,88,False
813,82,87,False
813,326,84,False
813,191,83,False
813,63,78,False
813,172,73,False
813,147,67,False
813,153,65,False
813,109,60,False
813,208,60,False
813,85,55,True
813,102,50,False
813,224,46,False
813,175,45,False
813,96,45,True
813,801,40,True
813,490,40,False
813,94,40,False
813,252,40,False
813,243,40,True
813,77,40,True
813,253,40,False
813,154,33,True
813,704,33,False
813,101,30,False
813,250,20,False
813,365,20,True
813,536,20,True
896,56,79,False
896,66,75,False
896,191,66,False
896,30,66,False
896,82,60,False
896,224,40,False
897,56,79,False
897,66,75,False
897,30,66,False
897,191,66,False
897,82,60,False
897,99,46,False
897,224,40,False
898,30,80,False
898,56,79,False
898,66,79,False
898,191,76,False
898,82,65,False
898,99,55,False
899,30,90,False
899,66,90,False
899,56,79,False
899,191,79,False
899,99,60,False
899,82,60,False
899,801,60,False
899,175,60,False
502,56,100,False
502,66,95,False
502,30,80,False
502,82,76,False
502,355,55,False
502,1310,20,False
891,56,79,False
891,66,79,False
891,30,79,False
891,74,79,False
891,82,70,False
892,56,100,False
892,30,100,False
892,66,95,False
892,82,72,False
2222,175,79,False
2222,83,79,False
2222,56,60,False
2222,191,60,False
2222,98,20,False
2222,276,20,False
8546,63,79,False
8546,56,50,False
8547,56,50,False
8548,56,50,False
7816,56,50,False
6028,56,50,False
30796,56,79,False
30796,144,66,False
30796,39,60,False
30796,160,20,False
30796,191,20,False
30796,175,20,False
94626,56,20,False
41926,158,84,False
41926,66,79,False
41926,88,79,False
41926,56,79,False
41926,244,60,False
41926,505,60,False
41926,82,60,False
41926,159,60,False
41926,308,60,False
41926,112,60,True
31505,281,100,False
31505,56,79,False
31505,39,66,False
31505,66,30,False
129539,56,60,False
63617,341,20,False
63617,94,20,False
63617,111,20,False
41521,39,50,False
41210,39,79,False
41210,56,79,False
41210,281,60,False
1050,281,100,False
1050,39,91,False
1050,56,80,False
1050,144,76,False
1050,66,72,False
1050,536,60,False
1050,186,60,False
1050,30,56,False
1050,191,20,False
21170,322,94,False
21170,46,94,False
21170,165,93,False
21170,102,85,False
21170,1228,82,False
21170,105,80,False
21170,85,77,True
21170,66,77,False
21170,56,70,False
21170,104,70,True
21170,153,66,True
21170,82,61,False
21170,34,56,True
21170,321,48,False
21170,193,37,False
21170,186,35,True
21170,163,33,True
21170,1046,20,True
21170,1045,20,True
97985,39,90,False
97985,324,82,False
97985,105,74,False
97985,165,66,False
97985,604,60,False
97985,144,55,False
97985,29,54,False
97985,46,54,False
97985,56,50,False
97985,186,20,True
97985,249,20,False
21864,56,50,False
21864,165,20,False
21864,46,20,False
21864,324,20,False
20755,322,96,False
20755,46,92,False
20755,165,89,False
20755,1228,83,False
20755,56,78,False
20755,105,75,False
20755,104,64,False
20755,66,60,False
20755,82,58,False
20755,157,56,False
20755,648,56,True
20755,171,52,False
20755,193,50,False
20755,517,42,True
20755,1277,40,False
20755,186,38,True
20755,149,22,False
20755,1456,20,True
20755,84,15,False
20755,1046,12,True
101102,46,79,False
101102,322,79,False
101102,56,70,False
69883,165,100,False
69883,322,98,False
69883,46,92,False
69883,446,90,False
69883,80,79,False
69883,105,77,False
69883,85,76,True
69883,56,73,False
69883,97,60,False
69883,391,60,False
69883,153,20,True
69883,710,20,False
86949,56,50,False
67755,66,98,False
67755,46,91,False
67755,82,80,False
67755,56,78,False
67755,281,73,False
67755,105,66,False
67755,622,63,False
67755,144,60,False
67755,220,60,False
67755,267,53,False
67755,96,50,True
67755,1165,38,False
67755,93,20,True
67755,146,20,True
67755,39,20,False
104580,281,88,False
104580,66,87,False
104580,46,85,False
104580,82,75,False
104580,56,75,False
104580,96,72,False
104580,267,53,False
104580,356,35,False
104580,779,20,False
104580,1228,20,False
112625,66,96,False
112625,281,94,False
112625,82,86,False
112625,46,81,False
112625,39,80,False
112625,164,70,False
112625,779,66,False
112625,144,65,False
112625,267,64,False
112625,356,64,False
112625,88,57,False
112625,1228,40,False
98034,281,97,False
98034,66,95,False
98034,39,89,False
98034,46,83,False
98034,144,80,False
98034,82,80,False
98034,105,66,False
98034,56,60,False
98034,267,56,False
98034,88,54,False
98034,96,49,False
98034,220,45,True
98034,356,41,False
98034,172,40,False
98034,1045,40,False
98034,93,37,True
98034,77,35,False
98034,365,33,False
98034,84,32,False
98034,139,30,False
98034,483,25,False
98034,1165,20,True
98034,97,20,False
21804,66,97,False
21804,281,95,False
21804,80,90,False
21804,193,88,False
21804,39,87,False
21804,46,81,False
21804,144,79,False
21804,105,76,False
21804,82,74,False
21804,622,72,True
21804,1228,71,False
21804,56,67,False
21804,779,65,False
21804,164,61,False
21804,1045,60,False
21804,365,58,True
21804,267,58,False
21804,84,50,False
21804,220,46,True
21804,128,34,True
21804,356,32,False
21804,308,22,False
21804,106,20,False
21804,81,20,False
21804,483,10,True
19469,66,84,False
19469,193,79,False
19469,46,79,False
19469,56,75,False
19469,39,60,False
19469,242,53,False
19469,267,40,False
918,39,95,False
918,291,91,False
918,105,91,False
918,144,88,False
918,83,88,False
918,82,86,False
918,1277,86,False
918,490,85,False
918,281,85,False
918,191,81,False
918,40,79,False
918,193,79,False
918,56,76,False
918,43,75,False
918,391,74,False
918,285,73,True
918,25,68,False
918,85,67,True
918,109,63,False
918,63,60,False
918,176,60,False
918,255,58,False
918,723,58,False
918,648,54,False
918,999,53,False
918,1379,52,False
918,593,50,False
918,175,48,False
918,483,48,True
918,186,46,True
918,107,43,False
918,113,40,False
918,220,40,True
918,169,35,False
918,140,35,False
918,201,33,True
918,212,30,False
918,199,30,False
918,536,27,True
918,90,27,False
918,779,25,False
918,154,23,True
6945,39,79,False
6945,43,79,False
6945,144,79,False
6945,25,60,False
6945,291,60,False
6945,56,20,False
30044,39,99,False
30044,291,96,False
30044,43,91,False
30044,144,91,False
30044,56,86,False
30044,191,84,False
30044,82,83,False
30044,391,82,False
30044,193,81,False
30044,1277,79,False
30044,85,78,False
30044,63,78,False
30044,153,76,True
30044,490,75,False
30044,25,74,False
30044,105,74,False
30044,40,65,False
30044,111,60,True
30044,217,51,False
30044,175,50,False
30044,255,48,False
30044,186,40,True
30044,322,40,True
30044,1105,40,False
30044,226,40,False
30044,468,40,False
30044,115,40,True
30044,154,32,True
30044,23,30,True
30044,118,30,False
30044,106,30,True
30044,536,26,True
30044,220,20,False
30044,34,20,False
30044,77,20,True
30044,243,20,True
30044,586,20,True
30044,113,20,False
30044,240,20,True
30044,483,20,False
30044,147,20,False
30044,1379,10,False
99714,39,96,False
99714,82,95,False
99714,291,80,False
99714,191,79,False
99714,220,79,False
99714,43,79,False
99714,1277,79,False
99714,56,70,False
99714,144,65,False
99714,156,60,False
99714,25,50,False
99714,490,30,False
99714,105,20,False
99714,176,20,False
99714,779,10,False
100784,144,95,False
100784,39,93,False
100784,191,92,False
100784,82,90,False
100784,291,82,False
100784,1277,79,False
100784,43,79,False
100784,63,79,False
100784,111,79,False
100784,490,73,False
100784,56,65,False
100784,25,65,False
100784,85,60,False
100784,105,60,False
100784,94,53,True
100784,175,50,False
100784,328,44,False
101925,111,100,False
101925,153,84,True
101925,85,80,True
101925,291,80,False
101925,1277,79,False
101925,94,79,True
101925,39,79,False
101925,63,79,False
101925,82,75,False
101925,56,75,False
101925,144,66,False
101925,43,66,False
101925,25,53,False
101925,490,50,False
101925,105,50,False
101925,191,40,False
101925,23,35,True
101925,90,10,False
126819,490,80,False
126819,1277,79,False
126819,43,70,False
126819,39,68,False
126819,191,66,False
126819,56,66,False
126819,281,66,False
126819,291,66,False
126819,82,64,False
114129,291,94,False
114129,43,91,False
114129,536,91,True
114129,56,90,False
114129,281,88,False
114129,144,86,False
114129,39,85,False
114129,85,84,True
114129,82,84,False
114129,111,82,False
114129,490,81,False
114129,391,81,False
114129,365,80,True
114129,25,79,False
114129,1277,79,False
114129,191,74,False
114129,147,73,True
114129,94,67,True
114129,105,66,False
114129,255,47,False
114129,779,44,False
114129,175,37,False
97889,43,93,False
97889,82,84,False
97889,56,83,False
97889,291,82,False
97889,490,80,False
97889,63,80,False
97889,1277,79,False
97889,39,77,False
97889,105,76,False
97889,191,75,False
97889,111,75,False
97889,144,60,False
97889,85,51,True
97889,94,40,True
97889,779,10,False
20996,291,91,False
20996,85,88,True
20996,43,87,False
20996,144,87,False
20996,39,86,False
20996,391,86,False
20996,82,85,False
20996,56,83,False
20996,103,80,False
20996,1277,80,False
20996,456,76,True
20996,109,76,False
20996,191,71,False
20996,490,69,False
20996,94,67,True
20996,25,63,False
20996,63,61,False
20996,255,55,False
20996,154,25,True
20996,77,23,True
20996,779,12,False
15335,96,93,False
15335,85,84,True
15335,82,83,False
15335,43,80,False
15335,93,79,True
15335,1277,79,False
15335,291,75,False
15335,39,70,False
15335,56,70,False
15335,25,68,False
15335,109,66,False
15335,779,20,False
15335,683,20,False
15335,157,10,False
15335,244,10,False
15417,39,91,False
15417,56,90,False
15417,82,88,False
15417,144,85,False
15417,291,82,False
15417,1277,79,False
15417,456,79,True
15417,103,79,False
15417,391,79,False
15417,105,79,False
15417,43,75,False
15417,490,68,False
15417,94,66,True
15417,85,62,True
15417,117,60,False
15417,191,56,False
15417,365,53,True
15417,25,53,False
15417,63,40,False
15417,1046,20,False
15417,175,13,False
15417,779,10,False
9969,39,97,False
9969,83,94,False
9969,43,92,False
9969,291,81,False
9969,1277,79,False
9969,82,77,False
9969,144,75,False
9969,193,74,False
9969,391,73,False
9969,94,73,True
9969,191,72,False
9969,56,62,False
9969,490,60,False
9969,105,60,False
9969,25,56,False
9969,109,50,False
9969,23,48,True
9969,481,40,False
9969,63,40,False
9969,199,33,False
9969,85,26,False
9969,593,26,False
9969,153,20,False
9969,483,20,False
9969,255,20,False
9969,328,13,False
9969,175,10,False
9969,779,10,False
9969,499,10,True
9969,76,10,False
9863,84,98,False
9863,46,90,False
9863,144,87,False
9863,83,85,False
9863,82,80,False
9863,193,76,False
9863,494,76,True
9863,56,74,False
9863,102,73,False
9863,39,71,False
9863,85,62,True
9863,105,60,False
9863,1228,60,False
9863,97,60,False
9863,395,60,False
9863,139,50,True
9863,488,46,True
9863,164,46,False
9863,154,30,True
9863,308,20,False
9863,779,20,False
9863,255,20,True
9863,536,20,True
9863,113,20,True
9863,110,20,True
16395,46,79,False
16395,56,60,False
16395,779,20,False
31414,84,100,False
31414,46,96,False
31414,39,84,False
31414,56,79,False
31414,85,79,True
31414,494,79,True
31414,102,79,False
31414,139,60,True
31414,164,60,False
31414,105,53,False
31414,153,50,True
31414,1052,50,True
31414,395,46,False
31414,483,26,False
31414,29,20,False
31414,1228,20,False
31414,1165,20,True
128896,29,94,False
128896,179,93,False
128896,39,88,False
128896,321,82,False
128896,98,80,False
128896,193,79,False
128896,74,79,False
128896,82,78,False
128896,233,73,False
128896,1045,73,False
128896,1277,73,False
128896,536,68,True
128896,1228,66,False
128896,534,65,False
128896,56,62,False
128896,456,55,True
128896,97,54,False
128896,144,53,False
128896,410,40,False
128896,94,20,True
50065,46,50,False
50065,56,50,False
43891,23,50,False
43891,56,50,False
30671,23,100,False
30671,100,96,False
30671,82,88,False
30671,1045,86,False
30671,191,84,False
30671,46,80,False
30671,56,80,False
30671,536,65,False
30671,322,53,False
30671,779,50,False
30671,154,50,False
30671,77,40,False
30671,244,20,False
5667,23,80,False
5667,100,77,False
5667,191,73,False
5667,86,73,False
5667,281,66,False
5667,1045,66,False
5667,46,60,False
5667,56,50,False
5667,779,46,False
5667,259,20,False
5667,77,20,False
9181,23,92,False
9181,281,90,False
9181,46,85,False
9181,100,82,False
9181,193,80,False
9181,86,79,False
9181,82,79,False
9181,83,77,False
9181,191,75,False
9181,1045,70,False
9181,139,60,False
9181,259,53,False
9181,77,48,False
9181,56,47,False
9181,164,40,False
9181,779,35,False
13663,100,91,False
13663,23,88,False
13663,46,84,False
13663,191,80,False
13663,83,79,False
13663,86,79,False
13663,322,66,False
13663,1045,60,False
13663,144,55,False
13663,82,52,False
13663,779,52,False
13663,77,50,True
13663,98,44,False
13663,164,40,False
13663,259,40,False
20995,100,96,False
20995,23,94,False
20995,191,92,False
20995,46,86,False
20995,82,79,False
20995,772,79,False
20995,139,79,False
20995,86,79,False
20995,1045,66,False
20995,56,65,False
20995,220,60,False
20995,494,60,False
20995,779,56,False
20995,536,40,True
20995,164,40,False
20995,259,20,False
20995,780,20,False
21852,23,79,False
21852,46,79,False
21852,191,79,False
21852,86,79,False
21852,1045,79,False
21852,100,76,False
21852,322,60,False
21852,779,20,False
21853,100,90,False
21853,23,79,False
21853,46,79,False
21853,1045,79,False
21853,191,20,False
21853,86,20,False
21853,779,20,False
100659,100,90,False
100659,23,79,False
100659,46,79,False
100659,134,79,True
100659,1045,79,False
100659,191,60,False
100659,135,50,True
100659,259,50,False
100659,127,30,True
100659,830,30,True
100659,779,20,False
100659,246,20,True
100659,128,20,True
100659,132,20,True
100659,1146,10,True
100659,317,10,True
121848,191,79,False
121848,1045,79,False
121848,86,79,False
121848,23,60,False
121848,82,40,False
121848,56,20,False
121848,1228,20,False
52519,100,98,False
52519,23,94,False
52519,191,92,False
52519,1045,90,False
52519,46,82,False
52519,56,79,False
52519,82,79,False
52519,1456,79,False
52519,137,79,False
52519,77,63,False
52519,830,63,False
52519,779,56,False
52519,155,46,False
52519,631,40,False
52519,483,37,False
52519,294,35,False
109316,100,79,False
109316,23,79,False
109316,1045,79,False
109316,82,79,False
109316,86,79,False
109316,1228,79,False
109316,207,66,False
109316,56,66,False
109315,23,79,False
109315,100,79,False
109315,46,79,False
109315,86,79,False
109315,98,79,False
109315,1045,79,False
109315,1228,73,False
109315,56,20,False
30040,56,79,False
30040,157,79,False
30040,109,70,False
30040,66,60,False
30040,252,60,False
30040,85,40,True
30040,322,20,False
68,56,79,False
68,66,79,False
68,252,79,False
68,322,79,False
68,157,79,False
68,109,79,False
68,85,75,True
68,82,40,False
68,779,20,False
2589,56,50,False
2589,779,20,False
71835,23,50,False
160524,98,79,False
160524,23,79,False
160524,83,79,False
160524,1045,79,False
160524,46,60,False
160524,86,60,False
160524,1228,60,False
160524,175,60,False
13851,23,80,False
13851,86,79,False
13851,191,79,False
13851,1045,79,False
13851,100,60,False
13851,46,50,False
13851,56,50,False
13851,259,50,False
13851,779,20,False
149278,1045,79,False
149278,100,20,False
149278,191,20,False
149278,98,20,False
149278,82,20,False
149278,659,20,False
149278,1228,20,False
149278,86,20,False
3455,23,91,False
3455,83,90,False
3455,281,89,False
3455,46,85,False
3455,191,84,False
3455,100,82,False
3455,86,82,False
3455,39,80,False
3455,144,74,False
3455,82,74,False
3455,1045,73,False
3455,193,70,False
3455,259,66,False
3455,164,62,False
3455,56,54,False
3455,779,36,False
3455,77,20,False
119493,77,95,True
119493,98,87,False
119493,255,87,False
119493,233,85,False
119493,100,81,False
119493,321,80,False
119493,1045,80,False
119493,56,78,False
119493,82,75,False
119493,139,70,False
119493,483,70,False
119493,46,60,False
119493,76,60,False
119493,294,52,True
119493,187,20,True
142849,255,90,False
142849,77,86,False
142849,98,83,False
142849,233,82,False
142849,100,72,False
142849,82,71,False
142849,321,65,False
142849,139,60,True
142849,56,46,False
142849,294,45,True
108482,56,79,False
108482,77,79,False
108482,1045,79,False
108482,98,79,False
108482,82,60,False
31012,56,79,False
86685,56,50,False
47606,23,79,False
47606,46,79,False
47606,56,79,False
47606,82,79,False
47606,86,79,False
47606,1228,79,False
47606,1045,79,False
47606,164,79,False
47606,254,79,False
47606,780,60,False
47606,779,60,False
47606,100,60,False
47606,139,60,False
47606,249,20,False
47606,1382,20,True
47606,98,10,False
7590,23,90,False
7590,164,79,False
7590,1045,79,False
7590,254,75,False
7590,46,60,False
7590,780,60,False
7590,1228,60,False
7590,82,50,False
7590,86,50,False
7590,779,20,False
50550,23,50,False
50550,56,50,False
8599,254,20,False
8599,779,20,False
49018,99,20,False
49018,56,20,False
39711,118,100,False
39711,145,93,False
39711,144,90,False
39711,140,85,False
39711,394,84,False
39711,56,82,False
39711,82,70,False
39711,102,68,False
39711,1045,62,False
39711,97,61,False
39711,931,55,False
39711,46,47,False
51274,172,20,False
51274,144,20,False
51274,145,20,False
51274,254,20,False
12365,394,85,False
12365,118,82,False
12365,102,79,False
12365,144,76,False
12365,145,70,False
12365,82,65,False
12365,56,60,False
12365,1045,60,False
12365,105,60,False
12365,140,53,False
102608,118,60,False
10030,145,90,False
10030,144,80,False
10030,82,79,False
10030,118,77,False
10030,102,76,False
10030,1045,65,False
10030,105,60,False
10030,56,52,False
10030,394,33,False
10030,46,20,False
10030,85,20,True
7674,145,96,False
7674,118,90,False
7674,394,90,False
7674,102,87,False
7674,105,79,False
7674,82,72,False
7674,1045,67,False
7674,144,62,False
7674,56,55,False
7674,46,48,False
7674,1228,20,False
15711,46,50,False
15711,56,50,False
86513,56,50,False
95994,56,20,False
30043,314,100,False
30043,56,92,False
30043,82,76,False
30043,84,75,False
30043,102,72,False
30043,157,66,False
30043,88,65,False
30043,91,60,False
30043,1228,60,False
102052,314,79,False
102052,84,79,False
102052,56,60,False
102052,82,40,False
15,314,100,False
15,56,84,False
15,82,84,False
15,88,80,False
15,46,79,False
15,84,79,False
15,102,75,False
15,83,70,False
15,395,70,False
15,171,66,False
15,85,20,True
6418,314,79,False
6418,56,50,False
1317,314,79,False
1317,395,60,False
1317,595,60,False
1317,56,50,False
1317,809,40,False
1317,157,20,False
30047,107,92,False
30047,56,88,False
30047,66,82,False
30047,82,76,False
30047,46,66,False
30047,83,66,False
30047,96,60,False
30047,88,56,False
30047,321,53,False
30047,586,40,False
30047,102,40,False
30047,1091,30,False
30047,208,20,False
53504,10,50,False
1604,107,95,False
1604,56,93,False
1604,66,88,False
1604,82,87,False
1604,488,83,True
1604,88,82,False
1604,153,74,True
1604,83,64,False
1604,321,60,False
1604,96,58,False
1604,46,48,False
1604,1045,40,False
143393,158,20,False
21677,63,92,False
21677,40,86,False
21677,56,79,False
21677,191,79,False
21677,82,79,False
85227,56,79,False
85227,63,79,False
85227,40,20,False
8532,56,50,False
91752,56,20,False
91752,66,20,False
47288,46,50,False
47288,56,50,False
47288,66,50,False
135895,84,20,False
135895,56,20,False
53598,46,50,False
53598,56,50,False
16718,242,79,False
16718,46,50,False
16718,56,50,False
16718,779,20,False
10775,46,50,False
10775,56,50,False
10775,779,20,False
20760,82,79,False
20760,88,79,False
20760,39,79,False
20760,105,79,False
20760,43,79,False
20760,490,79,False
20760,25,79,False
20760,144,79,False
20760,83,79,False
20760,191,79,False
20760,106,79,False
20760,56,79,False
20760,291,73,False
20760,779,20,False
20882,39,50,False
20882,43,50,False
20882,56,50,False
20882,25,50,False
21588,39,79,False
21588,291,79,False
21588,490,79,False
21588,82,79,False
21588,191,79,False
21588,56,50,False
21588,105,20,False
21588,23,20,False
21501,39,79,False
21501,43,50,False
21501,56,50,False
21501,25,50,False
2951,39,79,False
2951,43,79,False
2951,82,79,False
2951,105,79,False
2951,490,79,False
2951,291,79,False
2951,25,50,False
2951,56,20,False
2951,779,20,False
34836,56,79,False
34836,322,79,False
7472,43,85,False
7472,39,79,False
7472,490,79,False
7472,144,79,False
7472,88,79,False
7472,56,79,False
7472,82,70,False
7472,201,55,False
7472,25,40,False
7472,291,40,False
7472,255,40,False
7472,779,20,False
7472,105,20,False
9735,39,79,False
9735,56,60,False
9735,43,50,False
9735,25,50,False
9735,144,20,False
52810,46,50,False
52810,56,50,False
52810,66,50,False
95458,25,20,False
95458,39,20,False
95458,56,20,False
75757,142,96,False
75757,46,91,False
75757,82,85,False
75757,56,82,False
75757,100,72,False
75757,140,62,False
75757,153,53,False
75757,164,40,False
75757,128,20,True
75757,1453,10,False
110338,142,66,False
114043,142,94,False
114043,56,74,False
114043,82,73,False
114043,100,71,False
114043,648,63,True
114043,1228,60,False
114043,66,56,False
114043,128,56,True
